category,category_rank,example_id,horizon,entity,slot_index,faction,feature_index,feature,actual,predicted,abs_error,start_value,target_change_from_start,predicted_change_from_start
good_eventful,2,ep00702_t0003_item014452,1,A2,2,ally,0,hp,1.0,0.87060546875,0.12939453125,1.0,0.0,-0.12939453125
good_eventful,2,ep00702_t0003_item014452,1,A2,2,ally,1,cooldown_or_energy,0.28278687596321106,0.260986328125,0.02180054783821106,0.0,0.28278687596321106,0.260986328125
good_eventful,2,ep00702_t0003_item014452,1,A2,2,ally,2,dx,-0.0408724844455719,-0.017913818359375,0.0229586660861969,-0.0408724844455719,0.0,0.0229586660861969
good_eventful,2,ep00702_t0003_item014452,1,A2,2,ally,3,dy,-0.10586780309677124,-0.06402587890625,0.04184192419052124,-0.10586780309677124,0.0,0.04184192419052124
good_eventful,2,ep00702_t0003_item014452,1,A2,2,ally,4,shield,0.0,-0.0421142578125,0.0421142578125,0.0,0.0,-0.0421142578125
good_eventful,2,ep00702_t0003_item014452,1,A2,2,ally,5,dynamic_5,0.0,0.030303955078125,0.030303955078125,0.0,0.0,0.030303955078125
good_eventful,2,ep00702_t0003_item014452,1,A2,2,ally,6,dynamic_6,0.0,-0.048095703125,0.048095703125,0.0,0.0,-0.048095703125
good_eventful,2,ep00702_t0003_item014452,1,A2,2,ally,7,dynamic_7,1.0,1.05859375,0.05859375,1.0,0.0,0.05859375
good_eventful,2,ep00702_t0003_item014452,1,A2,2,ally,8,dynamic_8,0.0,0.0361328125,0.0361328125,0.0,0.0,0.0361328125
good_eventful,2,ep00702_t0003_item014452,1,A2,2,ally,9,dynamic_9,0.0,-0.0002589225769042969,0.0002589225769042969,0.0,0.0,-0.0002589225769042969
good_eventful,2,ep00702_t0003_item014452,1,A2,2,ally,10,dynamic_10,0.0,0.019561767578125,0.019561767578125,0.0,0.0,0.019561767578125
good_eventful,2,ep00702_t0003_item014452,1,A2,2,ally,11,dynamic_11,0.0,-0.09991455078125,0.09991455078125,0.0,0.0,-0.09991455078125
good_eventful,2,ep00702_t0003_item014452,1,A2,2,ally,12,dynamic_12,0.0,-0.02777099609375,0.02777099609375,0.0,0.0,-0.02777099609375
good_eventful,2,ep00702_t0003_item014452,1,A3,3,ally,0,hp,1.0,0.91748046875,0.08251953125,1.0,0.0,-0.08251953125
good_eventful,2,ep00702_t0003_item014452,1,A3,3,ally,1,cooldown_or_energy,0.0,0.0196380615234375,0.0196380615234375,0.0,0.0,0.0196380615234375
good_eventful,2,ep00702_t0003_item014452,1,A3,3,ally,2,dx,-0.01742762327194214,-0.0151519775390625,0.0022756457328796387,-0.01742762327194214,0.0,0.0022756457328796387
good_eventful,2,ep00702_t0003_item014452,1,A3,3,ally,3,dy,-0.10354819893836975,-0.09197998046875,0.011568218469619751,-0.1527668535709381,0.04921865463256836,0.06078687310218811
good_eventful,2,ep00702_t0003_item014452,1,A3,3,ally,4,shield,0.0,-0.0240631103515625,0.0240631103515625,0.0,0.0,-0.0240631103515625
good_eventful,2,ep00702_t0003_item014452,1,A3,3,ally,5,dynamic_5,0.0,0.026153564453125,0.026153564453125,0.0,0.0,0.026153564453125
good_eventful,2,ep00702_t0003_item014452,1,A3,3,ally,6,dynamic_6,0.0,-0.033782958984375,0.033782958984375,0.0,0.0,-0.033782958984375
good_eventful,2,ep00702_t0003_item014452,1,A3,3,ally,7,dynamic_7,1.0,0.94677734375,0.05322265625,1.0,0.0,-0.05322265625
good_eventful,2,ep00702_t0003_item014452,1,A3,3,ally,8,dynamic_8,0.0,0.050872802734375,0.050872802734375,0.0,0.0,0.050872802734375
good_eventful,2,ep00702_t0003_item014452,1,A3,3,ally,9,dynamic_9,0.0,-0.00017201900482177734,0.00017201900482177734,0.0,0.0,-0.00017201900482177734
good_eventful,2,ep00702_t0003_item014452,1,A3,3,ally,10,dynamic_10,0.0,-0.005725860595703125,0.005725860595703125,0.0,0.0,-0.005725860595703125
good_eventful,2,ep00702_t0003_item014452,1,A3,3,ally,11,dynamic_11,0.0,-0.060638427734375,0.060638427734375,0.0,0.0,-0.060638427734375
good_eventful,2,ep00702_t0003_item014452,1,A3,3,ally,12,dynamic_12,0.0,-0.01361083984375,0.01361083984375,0.0,0.0,-0.01361083984375
good_eventful,2,ep00702_t0003_item014452,1,A4,4,ally,0,hp,1.0,1.080078125,0.080078125,1.0,0.0,0.080078125
good_eventful,2,ep00702_t0003_item014452,1,A4,4,ally,1,cooldown_or_energy,0.0,0.0112457275390625,0.0112457275390625,0.0,0.0,0.0112457275390625
good_eventful,2,ep00702_t0003_item014452,1,A4,4,ally,2,dx,-0.16759374737739563,-0.109619140625,0.05797460675239563,-0.216812402009964,0.04921865463256836,0.10719326138496399
good_eventful,2,ep00702_t0003_item014452,1,A4,4,ally,3,dy,0.05574989318847656,0.04931640625,0.0064334869384765625,0.05574989318847656,0.0,-0.0064334869384765625
good_eventful,2,ep00702_t0003_item014452,1,A4,4,ally,4,shield,0.0,0.041900634765625,0.041900634765625,0.0,0.0,0.041900634765625
good_eventful,2,ep00702_t0003_item014452,1,A4,4,ally,5,dynamic_5,0.0,-0.033416748046875,0.033416748046875,0.0,0.0,-0.033416748046875
good_eventful,2,ep00702_t0003_item014452,1,A4,4,ally,6,dynamic_6,0.0,-0.0682373046875,0.0682373046875,0.0,0.0,-0.0682373046875
good_eventful,2,ep00702_t0003_item014452,1,A4,4,ally,7,dynamic_7,1.0,1.1728515625,0.1728515625,1.0,0.0,0.1728515625
good_eventful,2,ep00702_t0003_item014452,1,A4,4,ally,8,dynamic_8,0.0,-0.0204925537109375,0.0204925537109375,0.0,0.0,-0.0204925537109375
good_eventful,2,ep00702_t0003_item014452,1,A4,4,ally,9,dynamic_9,0.0,0.0012178421020507812,0.0012178421020507812,0.0,0.0,0.0012178421020507812
good_eventful,2,ep00702_t0003_item014452,1,A4,4,ally,10,dynamic_10,0.0,-0.057098388671875,0.057098388671875,0.0,0.0,-0.057098388671875
good_eventful,2,ep00702_t0003_item014452,1,A4,4,ally,11,dynamic_11,0.0,0.048187255859375,0.048187255859375,0.0,0.0,0.048187255859375
good_eventful,2,ep00702_t0003_item014452,1,A4,4,ally,12,dynamic_12,0.0,-0.044586181640625,0.044586181640625,0.0,0.0,-0.044586181640625
good_eventful,2,ep00702_t0003_item014452,1,A5,5,ally,0,hp,0.6000000238418579,0.55078125,0.04921877384185791,0.8666666746139526,-0.2666666507720947,-0.31588542461395264
good_eventful,2,ep00702_t0003_item014452,1,A5,5,ally,1,cooldown_or_energy,0.28278687596321106,0.321044921875,0.03825804591178894,0.0,0.28278687596321106,0.321044921875
good_eventful,2,ep00702_t0003_item014452,1,A5,5,ally,2,dx,-0.09493759274482727,-0.0987548828125,0.0038172900676727295,-0.09493759274482727,0.0,-0.0038172900676727295
good_eventful,2,ep00702_t0003_item014452,1,A5,5,ally,3,dy,-0.042687416076660156,0.02587890625,0.06856632232666016,-0.042687416076660156,0.0,0.06856632232666016
good_eventful,2,ep00702_t0003_item014452,1,A5,5,ally,4,shield,0.0,-0.0080718994140625,0.0080718994140625,0.0,0.0,-0.0080718994140625
good_eventful,2,ep00702_t0003_item014452,1,A5,5,ally,5,dynamic_5,0.0,0.018829345703125,0.018829345703125,0.0,0.0,0.018829345703125
good_eventful,2,ep00702_t0003_item014452,1,A5,5,ally,6,dynamic_6,0.0,-0.01165771484375,0.01165771484375,0.0,0.0,-0.01165771484375
good_eventful,2,ep00702_t0003_item014452,1,A5,5,ally,7,dynamic_7,1.0,0.8232421875,0.1767578125,1.0,0.0,-0.1767578125
good_eventful,2,ep00702_t0003_item014452,1,A5,5,ally,8,dynamic_8,0.0,0.06219482421875,0.06219482421875,0.0,0.0,0.06219482421875
good_eventful,2,ep00702_t0003_item014452,1,A5,5,ally,9,dynamic_9,0.0,-0.0002474784851074219,0.0002474784851074219,0.0,0.0,-0.0002474784851074219
good_eventful,2,ep00702_t0003_item014452,1,A5,5,ally,10,dynamic_10,0.0,-0.040985107421875,0.040985107421875,0.0,0.0,-0.040985107421875
good_eventful,2,ep00702_t0003_item014452,1,A5,5,ally,11,dynamic_11,0.0,-0.01425933837890625,0.01425933837890625,0.0,0.0,-0.01425933837890625
good_eventful,2,ep00702_t0003_item014452,1,A5,5,ally,12,dynamic_12,0.0,0.0268096923828125,0.0268096923828125,0.0,0.0,0.0268096923828125
good_eventful,2,ep00702_t0003_item014452,1,A6,6,ally,0,hp,1.0,1.0205078125,0.0205078125,1.0,0.0,0.0205078125
good_eventful,2,ep00702_t0003_item014452,1,A6,6,ally,1,cooldown_or_energy,0.0,0.021636962890625,0.021636962890625,0.0,0.0,0.021636962890625
good_eventful,2,ep00702_t0003_item014452,1,A6,6,ally,2,dx,-0.21759364008903503,-0.2169189453125,0.0006746947765350342,-0.21759364008903503,0.0,0.0006746947765350342
good_eventful,2,ep00702_t0003_item014452,1,A6,6,ally,3,dy,-0.01768738031387329,-0.060943603515625,0.04325622320175171,-0.01768738031387329,0.0,-0.04325622320175171
good_eventful,2,ep00702_t0003_item014452,1,A6,6,ally,4,shield,0.0,-0.034637451171875,0.034637451171875,0.0,0.0,-0.034637451171875
good_eventful,2,ep00702_t0003_item014452,1,A6,6,ally,5,dynamic_5,0.0,-0.0027313232421875,0.0027313232421875,0.0,0.0,-0.0027313232421875
good_eventful,2,ep00702_t0003_item014452,1,A6,6,ally,6,dynamic_6,0.0,-0.07208251953125,0.07208251953125,0.0,0.0,-0.07208251953125
good_eventful,2,ep00702_t0003_item014452,1,A6,6,ally,7,dynamic_7,1.0,1.1884765625,0.1884765625,1.0,0.0,0.1884765625
good_eventful,2,ep00702_t0003_item014452,1,A6,6,ally,8,dynamic_8,0.0,-0.033233642578125,0.033233642578125,0.0,0.0,-0.033233642578125
good_eventful,2,ep00702_t0003_item014452,1,A6,6,ally,9,dynamic_9,0.0,0.0006699562072753906,0.0006699562072753906,0.0,0.0,0.0006699562072753906
good_eventful,2,ep00702_t0003_item014452,1,A6,6,ally,10,dynamic_10,0.0,-0.0057525634765625,0.0057525634765625,0.0,0.0,-0.0057525634765625
good_eventful,2,ep00702_t0003_item014452,1,A6,6,ally,11,dynamic_11,0.0,-0.05340576171875,0.05340576171875,0.0,0.0,-0.05340576171875
good_eventful,2,ep00702_t0003_item014452,1,A6,6,ally,12,dynamic_12,0.0,0.008575439453125,0.008575439453125,0.0,0.0,0.008575439453125
good_eventful,2,ep00702_t0003_item014452,1,E0,9,enemy,0,hp,0.8666666746139526,0.833984375,0.03268229961395264,1.0,-0.13333332538604736,-0.166015625
good_eventful,2,ep00702_t0003_item014452,1,E0,9,enemy,1,dx,0.019898951053619385,-0.04669189453125,0.06659084558486938,0.019898951053619385,0.0,-0.06659084558486938
good_eventful,2,ep00702_t0003_item014452,1,E0,9,enemy,2,dy,0.07245486974716187,0.049102783203125,0.023352086544036865,0.07245486974716187,0.0,-0.023352086544036865
good_eventful,2,ep00702_t0003_item014452,1,E0,9,enemy,3,dynamic_3,0.0,-0.03802490234375,0.03802490234375,0.0,0.0,-0.03802490234375
good_eventful,2,ep00702_t0003_item014452,1,E0,9,enemy,4,dynamic_4,0.0,-0.02435302734375,0.02435302734375,0.0,0.0,-0.02435302734375
good_eventful,2,ep00702_t0003_item014452,1,E0,9,enemy,5,dynamic_5,0.0,-8.124113082885742e-05,8.124113082885742e-05,0.0,0.0,-8.124113082885742e-05
good_eventful,2,ep00702_t0003_item014452,1,E0,9,enemy,6,dynamic_6,1.0,1.0498046875,0.0498046875,1.0,0.0,0.0498046875
good_eventful,2,ep00702_t0003_item014452,1,E0,9,enemy,7,dynamic_7,0.0,-0.023468017578125,0.023468017578125,0.0,0.0,-0.023468017578125
good_eventful,2,ep00702_t0003_item014452,1,E0,9,enemy,8,dynamic_8,0.0,0.0118408203125,0.0118408203125,0.0,0.0,0.0118408203125
good_eventful,2,ep00702_t0003_item014452,1,E0,9,enemy,9,dynamic_9,0.0,0.0002675056457519531,0.0002675056457519531,0.0,0.0,0.0002675056457519531
good_eventful,2,ep00702_t0003_item014452,1,E0,9,enemy,10,dynamic_10,0.0,-0.0595703125,0.0595703125,0.0,0.0,-0.0595703125
good_eventful,2,ep00702_t0003_item014452,1,E0,9,enemy,11,dynamic_11,0.0,-0.0205535888671875,0.0205535888671875,0.0,0.0,-0.0205535888671875
good_eventful,2,ep00702_t0003_item014452,1,E1,10,enemy,0,hp,1.0,0.89599609375,0.10400390625,1.0,0.0,-0.10400390625
good_eventful,2,ep00702_t0003_item014452,1,E1,10,enemy,1,dx,0.004426002502441406,-0.03570556640625,0.040131568908691406,0.004426002502441406,0.0,-0.040131568908691406
good_eventful,2,ep00702_t0003_item014452,1,E1,10,enemy,2,dy,0.0634337067604065,0.039276123046875,0.024157583713531494,0.0634337067604065,0.0,-0.024157583713531494
good_eventful,2,ep00702_t0003_item014452,1,E1,10,enemy,3,dynamic_3,0.0,-0.042816162109375,0.042816162109375,0.0,0.0,-0.042816162109375
good_eventful,2,ep00702_t0003_item014452,1,E1,10,enemy,4,dynamic_4,0.0,-0.0095672607421875,0.0095672607421875,0.0,0.0,-0.0095672607421875
good_eventful,2,ep00702_t0003_item014452,1,E1,10,enemy,5,dynamic_5,0.0,0.01284027099609375,0.01284027099609375,0.0,0.0,0.01284027099609375
good_eventful,2,ep00702_t0003_item014452,1,E1,10,enemy,6,dynamic_6,1.0,0.95947265625,0.04052734375,1.0,0.0,-0.04052734375
good_eventful,2,ep00702_t0003_item014452,1,E1,10,enemy,7,dynamic_7,0.0,-0.0206756591796875,0.0206756591796875,0.0,0.0,-0.0206756591796875
good_eventful,2,ep00702_t0003_item014452,1,E1,10,enemy,8,dynamic_8,0.0,0.0245208740234375,0.0245208740234375,0.0,0.0,0.0245208740234375
good_eventful,2,ep00702_t0003_item014452,1,E1,10,enemy,9,dynamic_9,0.0,-0.0003597736358642578,0.0003597736358642578,0.0,0.0,-0.0003597736358642578
good_eventful,2,ep00702_t0003_item014452,1,E1,10,enemy,10,dynamic_10,0.0,-0.05511474609375,0.05511474609375,0.0,0.0,-0.05511474609375
good_eventful,2,ep00702_t0003_item014452,1,E1,10,enemy,11,dynamic_11,0.0,0.0516357421875,0.0516357421875,0.0,0.0,0.0516357421875
good_eventful,2,ep00702_t0003_item014452,1,E2,11,enemy,0,hp,0.8666666746139526,0.8994140625,0.03274738788604736,1.0,-0.13333332538604736,-0.1005859375
good_eventful,2,ep00702_t0003_item014452,1,E2,11,enemy,1,dx,0.02845621109008789,-0.0113677978515625,0.03982400894165039,0.02845621109008789,0.0,-0.03982400894165039
good_eventful,2,ep00702_t0003_item014452,1,E2,11,enemy,2,dy,0.04999154806137085,0.028350830078125,0.02164071798324585,0.04999154806137085,0.0,-0.02164071798324585
good_eventful,2,ep00702_t0003_item014452,1,E2,11,enemy,3,dynamic_3,0.0,-0.08245849609375,0.08245849609375,0.0,0.0,-0.08245849609375
good_eventful,2,ep00702_t0003_item014452,1,E2,11,enemy,4,dynamic_4,0.0,-0.0182647705078125,0.0182647705078125,0.0,0.0,-0.0182647705078125
good_eventful,2,ep00702_t0003_item014452,1,E2,11,enemy,5,dynamic_5,0.0,0.041290283203125,0.041290283203125,0.0,0.0,0.041290283203125
good_eventful,2,ep00702_t0003_item014452,1,E2,11,enemy,6,dynamic_6,1.0,1.001953125,0.001953125,1.0,0.0,0.001953125
good_eventful,2,ep00702_t0003_item014452,1,E2,11,enemy,7,dynamic_7,0.0,-0.01404571533203125,0.01404571533203125,0.0,0.0,-0.01404571533203125
good_eventful,2,ep00702_t0003_item014452,1,E2,11,enemy,8,dynamic_8,0.0,0.0389404296875,0.0389404296875,0.0,0.0,0.0389404296875
good_eventful,2,ep00702_t0003_item014452,1,E2,11,enemy,9,dynamic_9,0.0,0.0009860992431640625,0.0009860992431640625,0.0,0.0,0.0009860992431640625
good_eventful,2,ep00702_t0003_item014452,1,E2,11,enemy,10,dynamic_10,0.0,-0.032012939453125,0.032012939453125,0.0,0.0,-0.032012939453125
good_eventful,2,ep00702_t0003_item014452,1,E2,11,enemy,11,dynamic_11,0.0,0.04510498046875,0.04510498046875,0.0,0.0,0.04510498046875
good_eventful,2,ep00702_t0003_item014452,1,E3,12,enemy,0,hp,1.0,0.9501953125,0.0498046875,1.0,0.0,-0.0498046875
good_eventful,2,ep00702_t0003_item014452,1,E3,12,enemy,1,dx,0.07565003633499146,0.00832366943359375,0.0673263669013977,0.07565003633499146,0.0,-0.0673263669013977
good_eventful,2,ep00702_t0003_item014452,1,E3,12,enemy,2,dy,-0.005776822566986084,-0.03131103515625,0.025534212589263916,-0.005776822566986084,0.0,-0.025534212589263916
good_eventful,2,ep00702_t0003_item014452,1,E3,12,enemy,3,dynamic_3,0.0,-0.0816650390625,0.0816650390625,0.0,0.0,-0.0816650390625
good_eventful,2,ep00702_t0003_item014452,1,E3,12,enemy,4,dynamic_4,0.0,-0.03814697265625,0.03814697265625,0.0,0.0,-0.03814697265625
good_eventful,2,ep00702_t0003_item014452,1,E3,12,enemy,5,dynamic_5,0.0,0.02435302734375,0.02435302734375,0.0,0.0,0.02435302734375
good_eventful,2,ep00702_t0003_item014452,1,E3,12,enemy,6,dynamic_6,1.0,1.0556640625,0.0556640625,1.0,0.0,0.0556640625
good_eventful,2,ep00702_t0003_item014452,1,E3,12,enemy,7,dynamic_7,0.0,-0.03466796875,0.03466796875,0.0,0.0,-0.03466796875
good_eventful,2,ep00702_t0003_item014452,1,E3,12,enemy,8,dynamic_8,0.0,-0.02398681640625,0.02398681640625,0.0,0.0,-0.02398681640625
good_eventful,2,ep00702_t0003_item014452,1,E3,12,enemy,9,dynamic_9,0.0,0.00040078163146972656,0.00040078163146972656,0.0,0.0,0.00040078163146972656
good_eventful,2,ep00702_t0003_item014452,1,E3,12,enemy,10,dynamic_10,0.0,-0.045684814453125,0.045684814453125,0.0,0.0,-0.045684814453125
good_eventful,2,ep00702_t0003_item014452,1,E3,12,enemy,11,dynamic_11,0.0,0.0272979736328125,0.0272979736328125,0.0,0.0,0.0272979736328125
good_eventful,2,ep00702_t0003_item014452,1,E4,13,enemy,0,hp,1.0,0.95263671875,0.04736328125,1.0,0.0,-0.04736328125
good_eventful,2,ep00702_t0003_item014452,1,E4,13,enemy,1,dx,0.056320011615753174,-0.020050048828125,0.07637006044387817,0.056320011615753174,0.0,-0.07637006044387817
good_eventful,2,ep00702_t0003_item014452,1,E4,13,enemy,2,dy,-0.010610342025756836,-0.039031982421875,0.028421640396118164,-0.010610342025756836,0.0,-0.028421640396118164
good_eventful,2,ep00702_t0003_item014452,1,E4,13,enemy,3,dynamic_3,0.0,-0.045135498046875,0.045135498046875,0.0,0.0,-0.045135498046875
good_eventful,2,ep00702_t0003_item014452,1,E4,13,enemy,4,dynamic_4,0.0,-0.017669677734375,0.017669677734375,0.0,0.0,-0.017669677734375
good_eventful,2,ep00702_t0003_item014452,1,E4,13,enemy,5,dynamic_5,0.0,0.00525665283203125,0.00525665283203125,0.0,0.0,0.00525665283203125
good_eventful,2,ep00702_t0003_item014452,1,E4,13,enemy,6,dynamic_6,1.0,1.02734375,0.02734375,1.0,0.0,0.02734375
good_eventful,2,ep00702_t0003_item014452,1,E4,13,enemy,7,dynamic_7,0.0,0.0131988525390625,0.0131988525390625,0.0,0.0,0.0131988525390625
good_eventful,2,ep00702_t0003_item014452,1,E4,13,enemy,8,dynamic_8,0.0,-0.0244293212890625,0.0244293212890625,0.0,0.0,-0.0244293212890625
good_eventful,2,ep00702_t0003_item014452,1,E4,13,enemy,9,dynamic_9,0.0,0.0007276535034179688,0.0007276535034179688,0.0,0.0,0.0007276535034179688
good_eventful,2,ep00702_t0003_item014452,1,E4,13,enemy,10,dynamic_10,0.0,-0.0305023193359375,0.0305023193359375,0.0,0.0,-0.0305023193359375
good_eventful,2,ep00702_t0003_item014452,1,E4,13,enemy,11,dynamic_11,0.0,-0.0017261505126953125,0.0017261505126953125,0.0,0.0,-0.0017261505126953125
good_eventful,2,ep00702_t0003_item014452,1,E5,14,enemy,0,hp,0.8666666746139526,0.91552734375,0.04886066913604736,1.0,-0.13333332538604736,-0.08447265625
good_eventful,2,ep00702_t0003_item014452,1,E5,14,enemy,1,dx,0.0741376280784607,-0.0165557861328125,0.0906934142112732,0.0741376280784607,0.0,-0.0906934142112732
good_eventful,2,ep00702_t0003_item014452,1,E5,14,enemy,2,dy,-0.030918776988983154,-0.039764404296875,0.008845627307891846,-0.030918776988983154,0.0,-0.008845627307891846
good_eventful,2,ep00702_t0003_item014452,1,E5,14,enemy,3,dynamic_3,0.0,-0.00666046142578125,0.00666046142578125,0.0,0.0,-0.00666046142578125
good_eventful,2,ep00702_t0003_item014452,1,E5,14,enemy,4,dynamic_4,0.0,-0.003505706787109375,0.003505706787109375,0.0,0.0,-0.003505706787109375
good_eventful,2,ep00702_t0003_item014452,1,E5,14,enemy,5,dynamic_5,0.0,-0.004238128662109375,0.004238128662109375,0.0,0.0,-0.004238128662109375
good_eventful,2,ep00702_t0003_item014452,1,E5,14,enemy,6,dynamic_6,1.0,0.98095703125,0.01904296875,1.0,0.0,-0.01904296875
good_eventful,2,ep00702_t0003_item014452,1,E5,14,enemy,7,dynamic_7,0.0,0.01110076904296875,0.01110076904296875,0.0,0.0,0.01110076904296875
good_eventful,2,ep00702_t0003_item014452,1,E5,14,enemy,8,dynamic_8,0.0,-0.0192413330078125,0.0192413330078125,0.0,0.0,-0.0192413330078125
good_eventful,2,ep00702_t0003_item014452,1,E5,14,enemy,9,dynamic_9,0.0,0.0002359151840209961,0.0002359151840209961,0.0,0.0,0.0002359151840209961
good_eventful,2,ep00702_t0003_item014452,1,E5,14,enemy,10,dynamic_10,0.0,0.0204925537109375,0.0204925537109375,0.0,0.0,0.0204925537109375
good_eventful,2,ep00702_t0003_item014452,1,E5,14,enemy,11,dynamic_11,0.0,-0.016265869140625,0.016265869140625,0.0,0.0,-0.016265869140625
good_eventful,2,ep00702_t0003_item014452,5,A0,0,ally,0,hp,0.8666666746139526,0.88525390625,0.018587231636047363,1.0,-0.13333332538604736,-0.11474609375
good_eventful,2,ep00702_t0003_item014452,5,A0,0,ally,1,cooldown_or_energy,0.0,0.0136871337890625,0.0136871337890625,0.0,0.0,0.0136871337890625
good_eventful,2,ep00702_t0003_item014452,5,A0,0,ally,2,dx,-0.1162647008895874,-0.138671875,0.022407174110412598,-0.13884374499320984,0.022579044103622437,0.00017186999320983887
good_eventful,2,ep00702_t0003_item014452,5,A0,0,ally,3,dy,-0.11028611660003662,-0.09735107421875,0.012935042381286621,-0.20605838298797607,0.09577226638793945,0.10870730876922607
good_eventful,2,ep00702_t0003_item014452,5,A0,0,ally,4,shield,0.0,-0.0153656005859375,0.0153656005859375,0.0,0.0,-0.0153656005859375
good_eventful,2,ep00702_t0003_item014452,5,A0,0,ally,5,dynamic_5,0.0,0.003070831298828125,0.003070831298828125,0.0,0.0,0.003070831298828125
good_eventful,2,ep00702_t0003_item014452,5,A0,0,ally,6,dynamic_6,0.0,-0.0244598388671875,0.0244598388671875,0.0,0.0,-0.0244598388671875
good_eventful,2,ep00702_t0003_item014452,5,A0,0,ally,7,dynamic_7,1.0,1.0927734375,0.0927734375,1.0,0.0,0.0927734375
good_eventful,2,ep00702_t0003_item014452,5,A0,0,ally,8,dynamic_8,0.0,-0.03790283203125,0.03790283203125,0.0,0.0,-0.03790283203125
good_eventful,2,ep00702_t0003_item014452,5,A0,0,ally,9,dynamic_9,0.0,-5.125999450683594e-06,5.125999450683594e-06,0.0,0.0,-5.125999450683594e-06
good_eventful,2,ep00702_t0003_item014452,5,A0,0,ally,10,dynamic_10,0.0,0.01549530029296875,0.01549530029296875,0.0,0.0,0.01549530029296875
good_eventful,2,ep00702_t0003_item014452,5,A0,0,ally,11,dynamic_11,0.0,-0.04388427734375,0.04388427734375,0.0,0.0,-0.04388427734375
good_eventful,2,ep00702_t0003_item014452,5,A0,0,ally,12,dynamic_12,0.0,-0.03631591796875,0.03631591796875,0.0,0.0,-0.03631591796875
good_eventful,2,ep00702_t0003_item014452,5,A2,2,ally,0,hp,1.0,0.7001953125,0.2998046875,1.0,0.0,-0.2998046875
good_eventful,2,ep00702_t0003_item014452,5,A2,2,ally,1,cooldown_or_energy,0.0,0.0181884765625,0.0181884765625,0.0,0.0,0.0181884765625
good_eventful,2,ep00702_t0003_item014452,5,A2,2,ally,2,dx,-0.13930979371070862,-0.167236328125,0.027926534414291382,-0.0408724844455719,-0.09843730926513672,-0.1263638436794281
good_eventful,2,ep00702_t0003_item014452,5,A2,2,ally,3,dy,-0.10586780309677124,-0.0650634765625,0.04080432653427124,-0.10586780309677124,0.0,0.04080432653427124
good_eventful,2,ep00702_t0003_item014452,5,A2,2,ally,4,shield,0.0,-0.033538818359375,0.033538818359375,0.0,0.0,-0.033538818359375
good_eventful,2,ep00702_t0003_item014452,5,A2,2,ally,5,dynamic_5,0.0,0.00429534912109375,0.00429534912109375,0.0,0.0,0.00429534912109375
good_eventful,2,ep00702_t0003_item014452,5,A2,2,ally,6,dynamic_6,0.0,-0.0168914794921875,0.0168914794921875,0.0,0.0,-0.0168914794921875
good_eventful,2,ep00702_t0003_item014452,5,A2,2,ally,7,dynamic_7,1.0,1.0556640625,0.0556640625,1.0,0.0,0.0556640625
good_eventful,2,ep00702_t0003_item014452,5,A2,2,ally,8,dynamic_8,0.0,-0.0153656005859375,0.0153656005859375,0.0,0.0,-0.0153656005859375
good_eventful,2,ep00702_t0003_item014452,5,A2,2,ally,9,dynamic_9,0.0,0.0006461143493652344,0.0006461143493652344,0.0,0.0,0.0006461143493652344
